ID,Subject,Catalog,Descr,Unit Taken,Strt Level,Class Nbr,Grade Base,Grade,Grade Category,Mode,Term,Component,Session,Acad Load (Term),Study Form,Career,Institution,Acad Org,Acad Prog,Prg Descr,Acad Plan,Plan Descr,Sub-Plan,Sub Plan Descr,Status,Agreement,Add Dt
737,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
737,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
737,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
737,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
737,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
738,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
738,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
738,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
738,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
738,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
738,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
739,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
739,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
739,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
739,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
739,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
739,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
740,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
740,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
740,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
740,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
740,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
740,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
741,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
741,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
741,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
741,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
741,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
741,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
742,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
742,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
742,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
742,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
742,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
742,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
743,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
743,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
743,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
743,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
743,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
743,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
744,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
744,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
744,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
744,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
744,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
744,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
745,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
745,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
745,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
745,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
745,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
745,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
746,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
746,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
746,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
746,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
746,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
746,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
747,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
747,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
747,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
747,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
747,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
747,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
748,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
748,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
748,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
748,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
748,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
748,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
749,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
749,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
749,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
749,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
749,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
749,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
750,CSC,2011,Profess. Computing Practice,10,2,19109,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
750,CSC,2039,Architecture and Networks,10,2,23043,GRD,,,P,2171,LEC,SPR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
750,CSC,2040,Data Structures Algorithms PL,30,2,23045,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
750,CSC,2042,Information Modelling,10,2,23049,GRD,,,P,2171,LEC,AUT,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
750,CSC,2044,Software Development,30,2,23053,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
750,CSC,2047,Theory of Computation,30,2,23060,GRD,,,P,2171,LEC,FYR,F,Class Enrollment,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,07/09/2017
751,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
752,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
753,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
754,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
755,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
756,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
757,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
758,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
759,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
760,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
761,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
762,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
763,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
764,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
765,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,19/09/2017
766,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
767,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
768,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
769,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
770,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,08/09/2017
771,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,USASIPP,08/09/2017
772,CSC,2034,Professional Experience,120,3,20997,PNP,,,PL,2171,WPE,FYR,F,Sandwich,UG,QUB,SEECS,CSC,Computer Science - UG,CSC-BENG,BEng (S) Computer Science,CSC-BE-P,Incl Professional Experience,Active in Program,,12/09/2017
