UserLock,,,,,,25/09/2018
Session history,,,,,,
"Configuration
  - Full sessions  
  - Logon without logoff  
  - Logoff without logon  
  - Logon denied by UserLock  
  - Logon denied by Active Directory  
  - Sub session  
Session types:  Interactive  

Sort filter
Sort field:  Logon time  
Sort order:  Ascending  

Events between 09/10/2017 00:00:00 and 22/12/2017 23:00:00 ",,,,,,
,,,,,"37868
result(s) found",
 ,,,,,,
Logon time,Logoff time,User,Domain,Computer,Client name,Client IP
09/10/2017 10:57,09/10/2017 11:49,********,EEECS,ECS2-1504,ECS2-1504,143.117.94.82
09/10/2017 10:57,09/10/2017 13:55,********,EEECS,ECS2-1702,ECS2-1702,143.117.94.90
09/10/2017 10:57,09/10/2017 12:06,********,EEECS,ECS2-1802,ECS2-1802,143.117.94.95
09/10/2017 10:57,09/10/2017 11:36,********,EEECS,ECS2-1703,ECS2-1703,143.117.94.91
09/10/2017 10:57,09/10/2017 12:02,********,EEECS,ECS2-2602,ECS2-2602,143.117.94.134
09/10/2017 10:57,09/10/2017 11:44,********,EEECS,ECS2-2802,ECS2-2802,143.117.94.143
09/10/2017 10:57,09/10/2017 12:30,********,EEECS,ECS2-3005,ECS2-3005,143.117.94.156
09/10/2017 10:57,09/10/2017 11:53,********,EEECS,ECS2-1505,ECS2-1505,143.117.94.83
09/10/2017 10:57,09/10/2017 11:46,********,EEECS,ECS2-2404,ECS2-2404,143.117.94.127
09/10/2017 10:57,09/10/2017 12:13,********,EEECS,ECS2-1701,ECS2-1701,143.117.94.89
09/10/2017 10:57,09/10/2017 12:03,********,EEECS,ECS2-2902,ECS2-2902,143.117.94.148
09/10/2017 10:57,09/10/2017 11:32,********,EEECS,ECS2-1805,ECS2-1805,143.117.94.98
09/10/2017 10:58,09/10/2017 11:43,********,EEECS,ECS2-2803,ECS2-2803,143.117.94.144
09/10/2017 10:58,09/10/2017 11:47,********,EEECS,ECS2-1501,ECS2-1501,143.117.94.79
09/10/2017 10:58,09/10/2017 11:45,********,EEECS,ECS2-2304,ECS2-2304,143.117.94.122
09/10/2017 10:58,09/10/2017 11:44,********,EEECS,ECS2-2804,ECS2-2804,143.117.94.145
09/10/2017 10:58,09/10/2017 12:15,********,EEECS,ECS2-1103,ECS2-1103,143.117.94.61
09/10/2017 10:58,09/10/2017 11:18,********,EEECS,ECS2-0202,ECS2-0202,143.117.94.17
09/10/2017 10:59,09/10/2017 12:03,********,EEECS,ECS2-4002,ECS2-4002,143.117.94.207
09/10/2017 10:59,09/10/2017 11:56,********,EEECS,ECS2-3103,ECS2-3103,143.117.94.159
09/10/2017 10:59,09/10/2017 11:49,********,EEECS,ECS2-1503,ECS2-1503,143.117.94.81
09/10/2017 11:00,09/10/2017 15:50,********,EEECS,ECS2-0102,ECS2-0102,143.117.94.12
09/10/2017 11:01,09/10/2017 12:24,********,EEECS,ECS2-0701,ECS2-0701,143.117.94.39
09/10/2017 11:01,09/10/2017 11:58,********,EEECS,ECS2-3401,ECS2-3401,143.117.94.173
09/10/2017 11:01,09/10/2017 11:39,********,EEECS,ECS4-0104,ECS4-0104,143.117.90.49
09/10/2017 11:02,09/10/2017 12:05,********,EEECS,ECS4-0201,ECS4-0201,143.117.90.50
09/10/2017 11:02,Concurrent session restriction,********,EEECS,ECS2-2901,ECS2-2901,143.117.94.147
09/10/2017 11:03,09/10/2017 12:59,********,EEECS,ECS2-1603,ECS2-1603,143.117.94.86
09/10/2017 11:04,09/10/2017 12:33,********,EEECS,ECS2-2901,ECS2-2901,143.117.94.147
09/10/2017 11:04,09/10/2017 12:12,********,EEECS,ECS2-1305,ECS2-1305,143.117.94.73
09/10/2017 11:04,09/10/2017 11:46,********,EEECS,ECS2-2904,ECS2-2904,143.117.94.150
09/10/2017 11:07,09/10/2017 11:56,********,EEECS,ECS1-0105,ECS1-0105,143.117.92.61
09/10/2017 11:07,09/10/2017 12:04,********,EEECS,ECS2-2601,ECS2-2601,143.117.94.133
