
Room events/bookings....
Room - CSB/01/020
Event name, duration, date/time, planned size
CSC2047/LT1/01,60,23.10.2018 09:00:00,200
CSC2047/LT1/01,60,30.10.2018 09:00:00,200
CSC2047/LT1/01,60,06.11.2018 09:00:00,200
CSC2047/LT1/01,60,13.11.2018 09:00:00,200
CSC2047/LT1/01,60,20.11.2018 09:00:00,200
CSC2047/LT1/01,60,27.11.2018 09:00:00,200
CSC2047/LT1/01,60,04.12.2018 09:00:00,200
CSC2047/LT1/01,60,11.12.2018 09:00:00,200
CSC2047/LT2/01,60,27.09.2018 09:00:00,200
CSC2047/LT2/01,60,04.10.2018 09:00:00,200
CSC2047/LT2/01,60,11.10.2018 09:00:00,200
CSC2047/LT2/01,60,18.10.2018 09:00:00,200
CSC2047/LT2/01,60,25.10.2018 09:00:00,200
CSC2047/LT2/01,60,01.11.2018 09:00:00,200
CSC2047/LT2/01,60,08.11.2018 09:00:00,200
CSC2047/LT2/01,60,15.11.2018 09:00:00,200
CSC2047/LT2/01,60,22.11.2018 09:00:00,200
CSC2047/LT2/01,60,29.11.2018 09:00:00,200
CSC2047/LT2/01,60,06.12.2018 09:00:00,200
CSC2047/LT2/01,60,13.12.2018 09:00:00,200
CSC2047/LT3/01,60,16.01.2019 10:00:00,200
CSC2047/LT3/01,60,23.01.2019 10:00:00,200
CSC2047/LT3/01,60,30.01.2019 10:00:00,200
CSC2047/LT3/01,60,06.02.2019 10:00:00,200
CSC2047/LT3/01,60,13.02.2019 10:00:00,200
CSC2047/LT3/01,60,20.02.2019 10:00:00,200
CSC2047/LT3/01,60,27.02.2019 10:00:00,200
CSC2047/LT3/01,60,06.03.2019 10:00:00,200
CSC2047/LT3/01,60,13.03.2019 10:00:00,200
CSC2047/LT3/01,60,20.03.2019 10:00:00,200
CSC2047/LT3/01,60,27.03.2019 10:00:00,200
CSC2047/LT3/01,60,03.04.2019 10:00:00,200
CSC2047/TT1/01,120,03.10.2018 13:00:00,200
CSC2047/TT1/01,120,10.10.2018 13:00:00,200
CSC2047/TT1/01,120,17.10.2018 13:00:00,200
CSC2047/TT1/01,120,24.10.2018 13:00:00,200
CSC2047/TT1/01,120,31.10.2018 13:00:00,200
CSC2047/TT1/01,120,07.11.2018 13:00:00,200
CSC2047/TT1/01,120,14.11.2018 13:00:00,200
CSC2047/TT1/01,120,21.11.2018 13:00:00,200
CSC2047/TT1/01,120,28.11.2018 13:00:00,200
CSC2047/TT1/01,120,05.12.2018 13:00:00,200
CSC2047/TT1/01,120,12.12.2018 13:00:00,200
CSC3001/LT1/01,60,14.01.2019 15:00:00,80
CSC3001/LT1/01,60,21.01.2019 15:00:00,80
CSC3001/LT1/01,60,28.01.2019 15:00:00,80
CSC3001/LT1/01,60,04.02.2019 15:00:00,80
CSC3001/LT1/01,60,11.02.2019 15:00:00,80
CSC3001/LT1/01,60,18.02.2019 15:00:00,80
CSC3001/LT1/01,60,25.02.2019 15:00:00,80
CSC3001/LT1/01,60,04.03.2019 15:00:00,80
CSC3001/LT1/01,60,11.03.2019 15:00:00,80
CSC3001/LT1/01,60,18.03.2019 15:00:00,80
CSC3001/LT1/01,60,25.03.2019 15:00:00,80
CSC3001/LT1/01,60,01.04.2019 15:00:00,80
CSC3001/LT3/01,60,17.01.2019 13:00:00,80
CSC3001/LT3/01,60,24.01.2019 13:00:00,80
CSC3001/LT3/01,60,31.01.2019 13:00:00,80
CSC3001/LT3/01,60,07.02.2019 13:00:00,80
CSC3001/LT3/01,60,14.02.2019 13:00:00,80
CSC3001/LT3/01,60,21.02.2019 13:00:00,80
CSC3001/LT3/01,60,28.02.2019 13:00:00,80
CSC3001/LT3/01,60,07.03.2019 13:00:00,80
CSC3001/LT3/01,60,14.03.2019 13:00:00,80
CSC3001/LT3/01,60,21.03.2019 13:00:00,80
CSC3001/LT3/01,60,28.03.2019 13:00:00,80
CSC3001/LT3/01,60,04.04.2019 13:00:00,80
CSC3002/PW2/01,60,18.01.2019 11:00:00,120
CSC3021/LT1/01,60,24.09.2018 13:00:00,100
CSC3021/LT1/01,60,01.10.2018 13:00:00,100
CSC3021/LT1/01,60,08.10.2018 13:00:00,100
CSC3021/LT1/01,60,15.10.2018 13:00:00,100
CSC3021/LT1/01,60,22.10.2018 13:00:00,100
CSC3021/LT1/01,60,29.10.2018 13:00:00,100
CSC3021/LT1/01,60,05.11.2018 13:00:00,100
CSC3021/LT1/01,60,12.11.2018 13:00:00,100
CSC3021/LT1/01,60,19.11.2018 13:00:00,100
CSC3021/LT1/01,60,26.11.2018 13:00:00,100
CSC3021/LT1/01,60,03.12.2018 13:00:00,100
CSC3021/LT1/01,60,10.12.2018 13:00:00,100
CSC3021/LT2/01,60,27.09.2018 14:00:00,100
CSC3021/LT2/01,60,04.10.2018 14:00:00,100
CSC3021/LT2/01,60,11.10.2018 14:00:00,100
CSC3021/LT2/01,60,18.10.2018 14:00:00,100
CSC3021/LT2/01,60,25.10.2018 14:00:00,100
CSC3021/LT2/01,60,01.11.2018 14:00:00,100
CSC3021/LT2/01,60,08.11.2018 14:00:00,100
CSC3021/LT2/01,60,15.11.2018 14:00:00,100
CSC3021/LT2/01,60,22.11.2018 14:00:00,100
CSC3021/LT2/01,60,29.11.2018 14:00:00,100
CSC3021/LT2/01,60,06.12.2018 14:00:00,100
CSC3021/LT2/01,60,13.12.2018 14:00:00,100
CSC3021/LT3/01,60,28.09.2018 10:00:00,100
CSC3021/LT3/01,60,05.10.2018 10:00:00,100
CSC3021/LT3/01,60,12.10.2018 10:00:00,100
CSC3021/LT3/01,60,19.10.2018 10:00:00,100
CSC3021/LT3/01,60,26.10.2018 10:00:00,100
CSC3021/LT3/01,60,02.11.2018 10:00:00,100
CSC3021/LT3/01,60,09.11.2018 10:00:00,100
CSC3021/LT3/01,60,16.11.2018 10:00:00,100
CSC3021/LT3/01,60,23.11.2018 10:00:00,100
CSC3021/LT3/01,60,30.11.2018 10:00:00,100
CSC3021/LT3/01,60,07.12.2018 10:00:00,100
CSC3021/LT3/01,60,14.12.2018 10:00:00,100
CSC3031/LT1/01,60,14.01.2019 09:00:00,70
CSC3031/LT1/01,60,21.01.2019 09:00:00,70
CSC3031/LT1/01,60,28.01.2019 09:00:00,70
CSC3031/LT1/01,60,04.02.2019 09:00:00,70
CSC3031/LT1/01,60,11.02.2019 09:00:00,70
CSC3031/LT1/01,60,18.02.2019 09:00:00,70
CSC3031/LT1/01,60,25.02.2019 09:00:00,70
CSC3031/LT1/01,60,04.03.2019 09:00:00,70
CSC3031/LT1/01,60,11.03.2019 09:00:00,70
CSC3031/LT1/01,60,18.03.2019 09:00:00,70
CSC3031/LT1/01,60,25.03.2019 09:00:00,70
CSC3031/LT1/01,60,01.04.2019 09:00:00,70
CSC3056/AD1/01,60,17.01.2019 10:00:00,150
CSC3056/AD1/01,60,24.01.2019 10:00:00,150
CSC3056/AD1/01,60,31.01.2019 10:00:00,150
CSC3056/AD1/01,60,07.02.2019 10:00:00,150
CSC3056/LT1/01,60,14.01.2019 16:00:00,150
CSC3056/LT1/01,60,21.01.2019 16:00:00,150
CSC3056/LT1/01,60,28.01.2019 16:00:00,150
CSC3056/LT1/01,60,04.02.2019 16:00:00,150
CSC3056/LT1/01,60,11.02.2019 16:00:00,150
CSC3056/LT1/01,60,18.02.2019 16:00:00,150
CSC3056/LT1/01,60,25.02.2019 16:00:00,150
CSC3056/LT1/01,60,04.03.2019 16:00:00,150
CSC3056/LT1/01,60,11.03.2019 16:00:00,150
CSC3056/LT1/01,60,18.03.2019 16:00:00,150
CSC3056/LT1/01,60,25.03.2019 16:00:00,150
CSC3056/LT1/01,60,01.04.2019 16:00:00,150
CSC3058/LT1/01,60,24.09.2018 12:00:00,150
CSC3058/LT1/01,60,01.10.2018 12:00:00,150
CSC3058/LT1/01,60,08.10.2018 12:00:00,150
CSC3058/LT1/01,60,15.10.2018 12:00:00,150
CSC3058/LT1/01,60,22.10.2018 12:00:00,150
CSC3058/LT1/01,60,29.10.2018 12:00:00,150
CSC3058/LT1/01,60,05.11.2018 12:00:00,150
CSC3058/LT1/01,60,12.11.2018 12:00:00,150
CSC3058/LT1/01,60,19.11.2018 12:00:00,150
CSC3058/LT1/01,60,26.11.2018 12:00:00,150
CSC3058/LT1/01,60,03.12.2018 12:00:00,150
CSC3058/LT1/01,60,10.12.2018 12:00:00,150
CSC3058/LT2/01,60,26.09.2018 10:00:00,150
CSC3058/LT2/01,60,03.10.2018 10:00:00,150
CSC3058/LT2/01,60,10.10.2018 10:00:00,150
CSC3058/LT2/01,60,17.10.2018 10:00:00,150
CSC3058/LT2/01,60,24.10.2018 10:00:00,150
CSC3058/LT2/01,60,31.10.2018 10:00:00,150
CSC3058/LT2/01,60,07.11.2018 10:00:00,150
CSC3058/LT2/01,60,14.11.2018 10:00:00,150
CSC3058/LT2/01,60,21.11.2018 10:00:00,150
CSC3058/LT2/01,60,28.11.2018 10:00:00,150
CSC3058/LT2/01,60,05.12.2018 10:00:00,150
CSC3058/LT2/01,60,12.12.2018 10:00:00,150
CSC3058/LT3/01,60,26.09.2018 11:00:00,150
CSC3058/LT3/01,60,03.10.2018 11:00:00,150
CSC3058/LT3/01,60,10.10.2018 11:00:00,150
CSC3058/LT3/01,60,17.10.2018 11:00:00,150
CSC3058/LT3/01,60,24.10.2018 11:00:00,150
CSC3058/LT3/01,60,31.10.2018 11:00:00,150
CSC3058/LT3/01,60,07.11.2018 11:00:00,150
CSC3058/LT3/01,60,14.11.2018 11:00:00,150
CSC3058/LT3/01,60,21.11.2018 11:00:00,150
CSC3058/LT3/01,60,28.11.2018 11:00:00,150
CSC3058/LT3/01,60,05.12.2018 11:00:00,150
CSC3058/LT3/01,60,12.12.2018 11:00:00,150
CSC3059/LT1/01,60,14.01.2019 10:00:00,100
CSC3059/LT1/01,60,21.01.2019 10:00:00,100
CSC3059/LT1/01,60,28.01.2019 10:00:00,100
CSC3059/LT1/01,60,04.02.2019 10:00:00,100
CSC3059/LT1/01,60,11.02.2019 10:00:00,100
CSC3059/LT1/01,60,18.02.2019 10:00:00,100
CSC3059/LT1/01,60,25.02.2019 10:00:00,100
CSC3059/LT1/01,60,04.03.2019 10:00:00,100
CSC3059/LT1/01,60,11.03.2019 10:00:00,100
CSC3059/LT1/01,60,18.03.2019 10:00:00,100
CSC3059/LT1/01,60,25.03.2019 10:00:00,100
CSC3059/LT1/01,60,01.04.2019 10:00:00,100
CSC3059/LT2/01,60,15.01.2019 10:00:00,100
CSC3059/LT2/01,60,22.01.2019 10:00:00,100
CSC3059/LT2/01,60,29.01.2019 10:00:00,100
CSC3059/LT2/01,60,05.02.2019 10:00:00,100
CSC3059/LT2/01,60,12.02.2019 10:00:00,100
CSC3059/LT2/01,60,19.02.2019 10:00:00,100
CSC3059/LT2/01,60,26.02.2019 10:00:00,100
CSC3059/LT2/01,60,05.03.2019 10:00:00,100
CSC3059/LT2/01,60,12.03.2019 10:00:00,100
CSC3059/LT2/01,60,19.03.2019 10:00:00,100
CSC3059/LT2/01,60,26.03.2019 10:00:00,100
CSC3059/LT2/01,60,02.04.2019 10:00:00,100
CSC3059/LT3/01,60,16.01.2019 12:00:00,100
CSC3059/LT3/01,60,23.01.2019 12:00:00,100
CSC3059/LT3/01,60,30.01.2019 12:00:00,100
CSC3059/LT3/01,60,06.02.2019 12:00:00,100
CSC3059/LT3/01,60,13.02.2019 12:00:00,100
CSC3059/LT3/01,60,20.02.2019 12:00:00,100
CSC3059/LT3/01,60,27.02.2019 12:00:00,100
CSC3059/LT3/01,60,06.03.2019 12:00:00,100
CSC3059/LT3/01,60,13.03.2019 12:00:00,100
CSC3059/LT3/01,60,20.03.2019 12:00:00,100
CSC3059/LT3/01,60,27.03.2019 12:00:00,100
CSC3059/LT3/01,60,03.04.2019 12:00:00,100
CSC3060/LT1/01,60,27.09.2018 16:00:00,150
CSC3060/LT1/01,60,04.10.2018 16:00:00,150
CSC3060/LT1/01,60,11.10.2018 16:00:00,150
CSC3060/LT1/01,60,18.10.2018 16:00:00,150
CSC3060/LT1/01,60,25.10.2018 16:00:00,150
CSC3060/LT1/01,60,01.11.2018 16:00:00,150
CSC3060/LT1/01,60,08.11.2018 16:00:00,150
CSC3060/LT1/01,60,15.11.2018 16:00:00,150
CSC3060/LT1/01,60,22.11.2018 16:00:00,150
CSC3060/LT1/01,60,29.11.2018 16:00:00,150
CSC3060/LT1/01,60,06.12.2018 16:00:00,150
CSC3060/LT1/01,60,13.12.2018 16:00:00,150
CSC3060/LT2/01,60,28.09.2018 09:00:00,150
CSC3060/LT2/01,60,05.10.2018 09:00:00,150
CSC3060/LT2/01,60,12.10.2018 09:00:00,150
CSC3060/LT2/01,60,19.10.2018 09:00:00,150
CSC3060/LT2/01,60,26.10.2018 09:00:00,150
CSC3060/LT2/01,60,02.11.2018 09:00:00,150
CSC3060/LT2/01,60,09.11.2018 09:00:00,150
CSC3060/LT2/01,60,16.11.2018 09:00:00,150
CSC3060/LT2/01,60,23.11.2018 09:00:00,150
CSC3060/LT2/01,60,30.11.2018 09:00:00,150
CSC3060/LT2/01,60,07.12.2018 09:00:00,150
CSC3060/LT2/01,60,14.12.2018 09:00:00,150
CSC3060/LT3/01,60,05.10.2018 12:00:00,150
CSC3060/LT3/01,60,12.10.2018 12:00:00,150
CSC3060/LT3/01,60,19.10.2018 12:00:00,150
CSC3060/LT3/01,60,26.10.2018 12:00:00,150
CSC3060/LT3/01,60,02.11.2018 12:00:00,150
CSC3060/LT3/01,60,09.11.2018 12:00:00,150
CSC3060/LT3/01,60,16.11.2018 12:00:00,150
CSC3060/LT3/01,60,23.11.2018 12:00:00,150
CSC3060/LT3/01,60,30.11.2018 12:00:00,150
CSC3060/LT3/01,60,07.12.2018 12:00:00,150
CSC3060/LT3/01,60,14.12.2018 12:00:00,150
CSC3061/LT2/01,60,15.01.2019 13:00:00,60
CSC3061/LT2/01,60,22.01.2019 13:00:00,60
CSC3061/LT2/01,60,29.01.2019 13:00:00,60
CSC3061/LT2/01,60,05.02.2019 13:00:00,60
CSC3061/LT2/01,60,12.02.2019 13:00:00,60
CSC3061/LT2/01,60,19.02.2019 13:00:00,60
CSC3061/LT2/01,60,26.02.2019 13:00:00,60
CSC3061/LT2/01,60,05.03.2019 13:00:00,60
CSC3061/LT2/01,60,12.03.2019 13:00:00,60
CSC3061/LT2/01,60,19.03.2019 13:00:00,60
CSC3061/LT2/01,60,26.03.2019 13:00:00,60
CSC3061/LT2/01,60,02.04.2019 13:00:00,60
CSC3061/LT3/01,60,16.01.2019 09:00:00,60
CSC3061/LT3/01,60,23.01.2019 09:00:00,60
CSC3061/LT3/01,60,30.01.2019 09:00:00,60
CSC3061/LT3/01,60,06.02.2019 09:00:00,60
CSC3061/LT3/01,60,13.02.2019 09:00:00,60
CSC3061/LT3/01,60,20.02.2019 09:00:00,60
CSC3061/LT3/01,60,27.02.2019 09:00:00,60
CSC3061/LT3/01,60,06.03.2019 09:00:00,60
CSC3061/LT3/01,60,13.03.2019 09:00:00,60
CSC3061/LT3/01,60,20.03.2019 09:00:00,60
CSC3061/LT3/01,60,27.03.2019 09:00:00,60
CSC3061/LT3/01,60,03.04.2019 09:00:00,60
CSC3062/LT1/01,60,24.09.2018 09:00:00,160
CSC3062/LT1/01,60,01.10.2018 09:00:00,160
CSC3062/LT1/01,60,08.10.2018 09:00:00,160
CSC3062/LT1/01,60,15.10.2018 09:00:00,160
CSC3062/LT1/01,60,22.10.2018 09:00:00,160
CSC3062/LT1/01,60,29.10.2018 09:00:00,160
CSC3062/LT1/01,60,05.11.2018 09:00:00,160
CSC3062/LT1/01,60,12.11.2018 09:00:00,160
CSC3062/LT1/01,60,19.11.2018 09:00:00,160
CSC3062/LT1/01,60,26.11.2018 09:00:00,160
CSC3062/LT1/01,60,03.12.2018 09:00:00,160
CSC3062/LT1/01,60,10.12.2018 09:00:00,160
CSC3062/LT2/01,60,27.09.2018 15:00:00,160
CSC3062/LT2/01,60,04.10.2018 15:00:00,160
CSC3062/LT2/01,60,11.10.2018 15:00:00,160
CSC3062/LT2/01,60,18.10.2018 15:00:00,160
CSC3062/LT2/01,60,25.10.2018 15:00:00,160
CSC3062/LT2/01,60,01.11.2018 15:00:00,160
CSC3062/LT2/01,60,08.11.2018 15:00:00,160
CSC3062/LT2/01,60,15.11.2018 15:00:00,160
CSC3062/LT2/01,60,22.11.2018 15:00:00,160
CSC3062/LT2/01,60,29.11.2018 15:00:00,160
CSC3062/LT2/01,60,06.12.2018 15:00:00,160
CSC3062/LT2/01,60,13.12.2018 15:00:00,160
CSC3062/LT3/01,60,28.09.2018 11:00:00,160
CSC3062/LT3/01,60,05.10.2018 11:00:00,160
CSC3062/LT3/01,60,12.10.2018 11:00:00,160
CSC3062/LT3/01,60,19.10.2018 11:00:00,160
CSC3062/LT3/01,60,26.10.2018 11:00:00,160
CSC3062/LT3/01,60,02.11.2018 11:00:00,160
CSC3062/LT3/01,60,09.11.2018 11:00:00,160
CSC3062/LT3/01,60,16.11.2018 11:00:00,160
CSC3062/LT3/01,60,23.11.2018 11:00:00,160
CSC3062/LT3/01,60,30.11.2018 11:00:00,160
CSC3062/LT3/01,60,07.12.2018 11:00:00,160
CSC3062/LT3/01,60,14.12.2018 11:00:00,160
CSC3063/LT1/01,60,17.01.2019 11:00:00,120
CSC3063/LT1/01,60,24.01.2019 11:00:00,120
CSC3063/LT1/01,60,31.01.2019 11:00:00,120
CSC3063/LT1/01,60,07.02.2019 11:00:00,120
CSC3063/LT1/01,60,14.02.2019 11:00:00,120
CSC3063/LT1/01,60,21.02.2019 11:00:00,120
CSC3063/LT1/01,60,28.02.2019 11:00:00,120
CSC3063/LT1/01,60,07.03.2019 11:00:00,120
CSC3063/LT1/01,60,14.03.2019 11:00:00,120
CSC3063/LT1/01,60,21.03.2019 11:00:00,120
CSC3063/LT1/01,60,28.03.2019 11:00:00,120
CSC3063/LT1/01,60,04.04.2019 11:00:00,120
CSC3063/LT2/01,60,17.01.2019 15:00:00,120
CSC3063/LT2/01,60,24.01.2019 15:00:00,120
CSC3063/LT2/01,60,31.01.2019 15:00:00,120
CSC3063/LT2/01,60,07.02.2019 15:00:00,120
CSC3063/LT2/01,60,14.02.2019 15:00:00,120
CSC3063/LT2/01,60,21.02.2019 15:00:00,120
CSC3063/LT2/01,60,28.02.2019 15:00:00,120
CSC3063/LT2/01,60,07.03.2019 15:00:00,120
CSC3063/LT2/01,60,14.03.2019 15:00:00,120
CSC3063/LT2/01,60,21.03.2019 15:00:00,120
CSC3063/LT2/01,60,28.03.2019 15:00:00,120
CSC3063/LT2/01,60,04.04.2019 15:00:00,120
CSC3063/LT3/01,60,18.01.2019 09:00:00,120
CSC3063/LT3/01,60,25.01.2019 09:00:00,120
CSC3063/LT3/01,60,01.02.2019 09:00:00,120
CSC3063/LT3/01,60,08.02.2019 09:00:00,120
CSC3063/LT3/01,60,15.02.2019 09:00:00,120
CSC3063/LT3/01,60,22.02.2019 09:00:00,120
CSC3063/LT3/01,60,01.03.2019 09:00:00,120
CSC3063/LT3/01,60,08.03.2019 09:00:00,120
CSC3063/LT3/01,60,15.03.2019 09:00:00,120
CSC3063/LT3/01,60,22.03.2019 09:00:00,120
CSC3063/LT3/01,60,29.03.2019 09:00:00,120
CSC3063/LT3/01,60,05.04.2019 09:00:00,120
CSC3064/LT1/01,60,15.01.2019 16:00:00,200
CSC3064/LT1/01,60,22.01.2019 16:00:00,200
CSC3064/LT1/01,60,29.01.2019 16:00:00,200
CSC3064/LT1/01,60,05.02.2019 16:00:00,200
CSC3064/LT1/01,60,12.02.2019 16:00:00,200
CSC3064/LT1/01,60,19.02.2019 16:00:00,200
CSC3064/LT1/01,60,26.02.2019 16:00:00,200
CSC3064/LT1/01,60,05.03.2019 16:00:00,200
CSC3064/LT1/01,60,12.03.2019 16:00:00,200
CSC3064/LT1/01,60,19.03.2019 16:00:00,200
CSC3064/LT1/01,60,26.03.2019 16:00:00,200
CSC3064/LT1/01,60,02.04.2019 16:00:00,200
CSC3064/LT2/01,60,17.01.2019 12:00:00,200
CSC3064/LT2/01,60,24.01.2019 12:00:00,200
CSC3064/LT2/01,60,31.01.2019 12:00:00,200
CSC3064/LT2/01,60,07.02.2019 12:00:00,200
CSC3064/LT2/01,60,14.02.2019 12:00:00,200
CSC3064/LT2/01,60,21.02.2019 12:00:00,200
CSC3064/LT2/01,60,28.02.2019 12:00:00,200
CSC3064/LT2/01,60,07.03.2019 12:00:00,200
CSC3064/LT2/01,60,14.03.2019 12:00:00,200
CSC3064/LT2/01,60,21.03.2019 12:00:00,200
CSC3064/LT2/01,60,28.03.2019 12:00:00,200
CSC3064/LT2/01,60,04.04.2019 12:00:00,200
CSC3064/LT3/01,60,18.01.2019 12:00:00,200
CSC3064/LT3/01,60,25.01.2019 12:00:00,200
CSC3064/LT3/01,60,01.02.2019 12:00:00,200
CSC3064/LT3/01,60,08.02.2019 12:00:00,200
CSC3064/LT3/01,60,15.02.2019 12:00:00,200
CSC3064/LT3/01,60,22.02.2019 12:00:00,200
CSC3064/LT3/01,60,01.03.2019 12:00:00,200
CSC3064/LT3/01,60,08.03.2019 12:00:00,200
CSC3064/LT3/01,60,15.03.2019 12:00:00,200
CSC3064/LT3/01,60,22.03.2019 12:00:00,200
CSC3064/LT3/01,60,29.03.2019 12:00:00,200
CSC3064/LT3/01,60,05.04.2019 12:00:00,200
CSC7056/LT1/01,60,24.09.2018 16:00:00,150
CSC7056/LT1/01,60,01.10.2018 16:00:00,150
CSC7056/LT1/01,60,08.10.2018 16:00:00,150
CSC7056/LT1/01,60,15.10.2018 16:00:00,150
CSC7056/LT1/01,60,22.10.2018 16:00:00,150
CSC7056/LT1/01,60,29.10.2018 16:00:00,150
CSC7056/LT1/01,60,05.11.2018 16:00:00,150
CSC7056/LT1/01,60,12.11.2018 16:00:00,150
CSC7056/LT1/01,60,19.11.2018 16:00:00,150
CSC7056/LT1/01,60,26.11.2018 16:00:00,150
CSC7056/LT1/01,60,03.12.2018 16:00:00,150
CSC7056/LT1/01,60,10.12.2018 16:00:00,150
CSC7056/LT2/01,60,25.09.2018 15:00:00,150
CSC7056/LT2/01,60,02.10.2018 15:00:00,150
CSC7056/LT2/01,60,09.10.2018 15:00:00,150
CSC7056/LT2/01,60,16.10.2018 15:00:00,150
CSC7056/LT2/01,60,23.10.2018 15:00:00,150
CSC7056/LT2/01,60,30.10.2018 15:00:00,150
CSC7056/LT2/01,60,06.11.2018 15:00:00,150
CSC7056/LT2/01,60,13.11.2018 15:00:00,150
CSC7056/LT2/01,60,20.11.2018 15:00:00,150
CSC7056/LT2/01,60,27.11.2018 15:00:00,150
CSC7056/LT2/01,60,04.12.2018 15:00:00,150
CSC7056/LT2/01,60,11.12.2018 15:00:00,150
CSC7061/LT2/01,120,27.09.2018 10:00:00,150
CSC7061/LT2/01,120,04.10.2018 10:00:00,150
CSC7061/LT2/01,120,11.10.2018 10:00:00,150
CSC7061/LT2/01,120,18.10.2018 10:00:00,150
CSC7061/LT2/01,120,25.10.2018 10:00:00,150
CSC7061/LT2/01,120,01.11.2018 10:00:00,150
CSC7061/LT2/01,120,08.11.2018 10:00:00,150
CSC7061/LT2/01,120,15.11.2018 10:00:00,150
CSC7061/LT2/01,120,22.11.2018 10:00:00,150
CSC7061/LT2/01,120,29.11.2018 10:00:00,150
CSC7061/LT2/01,120,06.12.2018 10:00:00,150
CSC7061/LT2/01,120,13.12.2018 10:00:00,150
CSC7062/LT1/01,60,15.01.2019 15:00:00,150
CSC7062/LT1/01,60,22.01.2019 15:00:00,150
CSC7062/LT1/01,60,29.01.2019 15:00:00,150
CSC7062/LT1/01,60,05.02.2019 15:00:00,150
CSC7062/LT1/01,60,12.02.2019 15:00:00,150
CSC7062/LT1/01,60,19.02.2019 15:00:00,150
CSC7062/LT1/01,60,26.02.2019 15:00:00,150
CSC7062/LT1/01,60,05.03.2019 15:00:00,150
CSC7062/LT1/01,60,12.03.2019 15:00:00,150
CSC7062/LT1/01,60,19.03.2019 15:00:00,150
CSC7062/LT1/01,60,26.03.2019 15:00:00,150
CSC7062/LT1/01,60,02.04.2019 15:00:00,150
CSC7081/TT1/01,180,25.09.2018 17:30:00,50
CSC7081/TT1/01,180,02.10.2018 17:30:00,50
CSC7081/TT1/01,180,09.10.2018 17:30:00,50
CSC7081/TT1/01,180,16.10.2018 17:30:00,50
CSC7081/TT1/01,180,23.10.2018 17:30:00,50
CSC7081/TT1/01,180,30.10.2018 17:30:00,50
CSC7081/TT1/01,180,06.11.2018 17:30:00,50
CSC7081/TT1/01,180,13.11.2018 17:30:00,50
CSC7081/TT1/01,180,20.11.2018 17:30:00,50
CSC7081/TT1/01,180,27.11.2018 17:30:00,50
CSC7081/TT1/01,180,04.12.2018 17:30:00,50
CSC7081/TT1/01,180,11.12.2018 17:30:00,50
CSC7081/TT1/01,180,15.01.2019 17:30:00,50
CSC7081/TT1/01,180,22.01.2019 17:30:00,50
CSC7081/TT1/01,180,29.01.2019 17:30:00,50
CSC7081/TT1/01,180,05.02.2019 17:30:00,50
CSC7081/TT1/01,180,12.02.2019 17:30:00,50
CSC7081/TT1/01,180,19.02.2019 17:30:00,50
CSC7081/TT1/01,180,26.02.2019 17:30:00,50
CSC7081/TT1/01,180,05.03.2019 17:30:00,50
CSC7081/TT1/01,180,12.03.2019 17:30:00,50
CSC7081/TT1/01,180,19.03.2019 17:30:00,50
CSC7081/TT1/01,180,26.03.2019 17:30:00,50
CSC7081/TT1/01,180,02.04.2019 17:30:00,50
CSC7081/TT2/01,180,27.09.2018 17:30:00,50
CSC7081/TT2/01,180,04.10.2018 17:30:00,50
CSC7081/TT2/01,180,11.10.2018 17:30:00,50
CSC7081/TT2/01,180,18.10.2018 17:30:00,50
CSC7081/TT2/01,180,25.10.2018 17:30:00,50
CSC7081/TT2/01,180,01.11.2018 17:30:00,50
CSC7081/TT2/01,180,21.03.2019 17:30:00,50
CSC7081/TT2/01,180,28.03.2019 17:30:00,50
CSC7081/TT2/01,180,04.04.2019 17:30:00,50
CSC7086/TT1/01,180,08.11.2018 17:30:00,50
CSC7086/TT1/01,180,15.11.2018 17:30:00,50
CSC7086/TT1/01,180,22.11.2018 17:30:00,50
CSC7086/TT1/01,180,29.11.2018 17:30:00,50
CSC7086/TT1/01,180,06.12.2018 17:30:00,50
CSC7086/TT1/01,180,13.12.2018 17:30:00,50
CSC7086/TT1/01,180,17.01.2019 17:30:00,50
CSC7086/TT1/01,180,24.01.2019 17:30:00,50
CSC7086/TT1/01,180,31.01.2019 17:30:00,50
CSC7086/TT1/01,180,07.02.2019 17:30:00,50
CSC7086/TT1/01,180,14.02.2019 17:30:00,50
CSC7086/TT1/01,180,21.02.2019 17:30:00,50
CSC7086/TT1/01,180,28.02.2019 17:30:00,50
CSC7086/TT1/01,180,07.03.2019 17:30:00,50
CSC7086/TT1/01,180,14.03.2019 17:30:00,50
ELE2018/LT4/01,60,18.01.2019 10:00:00,70
ELE2018/LT4/01,60,25.01.2019 10:00:00,70
ELE2018/LT4/01,60,01.02.2019 10:00:00,70
ELE2018/LT4/01,60,08.02.2019 10:00:00,70
ELE2018/LT4/01,60,15.02.2019 10:00:00,70
ELE2018/LT4/01,60,22.02.2019 10:00:00,70
ELE2018/LT4/01,60,01.03.2019 10:00:00,70
ELE2018/LT4/01,60,08.03.2019 10:00:00,70
ELE2018/LT4/01,60,15.03.2019 10:00:00,70
ELE2018/LT4/01,60,22.03.2019 10:00:00,70
ELE2018/LT4/01,60,29.03.2019 10:00:00,70
ELE2018/LT4/01,60,05.04.2019 10:00:00,70
EPS Offer Holder Day,600,30.03.2019 08:00:00,30
Final Year Project Showcase 19,540,01.05.2019 09:00:00,10
